Revision ID,Timestamp,User,Is Expert,Type,Status,Reverted By,Change Size,Summary
32913697,"12:39, 7 November 2024",Seymour Edits,False,sourcing,active,,60,(Replaced sources not aligned with fact-checking parameters)
32755876,"22:28, 1 September 2024",WikiHow Horizon 3,False,addition,active,,2,(http ► https)
32654641,"18:34, 15 July 2024",Seymour Edits,False,deletion,active,,-2,
32654637,"18:33, 15 July 2024",Seymour Edits,False,addition,active,,282,
32526434,"10:06, 23 May 2024",Zakariya Khalid,False,addition,active,,61,(Adding video via video picker tool)
32324818,"17:14, 28 February 2024",WikiHow Projects,False,addition,active,,199,(Adding internal links)
31998393,"10:02, 13 October 2023",WikiHow Projects,False,sourcing,active,,41,(Fixing sources for the wikiHaus content team.)
31025521,"00:39, 31 October 2022",Seymour Edits,False,sourcing,active,,202,(Added and replaced sources for the wikiHaus content team.)
28675329,"18:19, 29 September 2020",FutureHow,False,adjustment,active,,0,
26348226,"07:56, 29 March 2019",MiscBot,False,sourcing,active,,-9,(Updating References section name to match new sitewide conventions)
26197663,"17:02, 18 March 2019",JuliaMMartins,False,addition,active,,155,(Added the Summary template to this article)
25934508,"07:30, 26 January 2019",WikiHow Projects,False,deletion,active,,-43,(removing broken link)
22423015,"17:12, 15 May 2017",Living Concrete,False,revert,active,,-20946,(Reverted edits by I like to mess stuff up (Talk); changed back to last version by KommaH)
22423012,"17:11, 15 May 2017",I like to mess stuff up,False,major_addition,reverted,Living Concrete,20946,
22422847,"16:56, 15 May 2017",Living Concrete,False,revert,active,,1373,(Reverted edits by Boboboboboo (Talk); changed back to last version by Galactic Radiance)
22422762,"16:55, 15 May 2017",Boboboboboo,False,major_deletion,reverted,Living Concrete,-1373,
22269035,"22:28, 21 April 2017",WikiHowUser20230227233914,False,addition,active,,7,(adding fa tag)
22081549,"18:56, 20 March 2017",Wikivisual,False,major_addition,active,,575,(Saving new step-by-step photos)
21816809,"16:14, 7 February 2017",Seymour Edits,False,cleanup,active,,-565,(Edited for grammar.)
21788450,"21:33, 2 February 2017",Jean17,False,addition,active,,45,(categorization)
21787842,"19:44, 2 February 2017",WRM,False,major_addition,active,,6519,(Created new article)
