Revision ID,Timestamp,User,Is Expert,Type,Status,Reverted By,Change Size,Summary
34183740,"01:50, 10 April 2026",EpcotMagic,False,addition,active,,81,"(added yields, thanks Q&A asker)"
34112734,"10:05, 26 February 2026",Votebot,False,deletion,active,,-2,(reordering tips and warnings based on votes)
34090347,"18:22, 19 February 2026",MiscBot,False,deletion,active,,-54,(Removing Related Articles section)
34074432,"01:09, 19 February 2026",MiscBot,False,revert,active,,56,(Reverting the Related Articles section removal)
34058485,"17:55, 18 February 2026",MiscBot,False,deletion,active,,-56,(Removing Related Articles section)
33261702,"08:55, 22 March 2025",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
33161515,"09:51, 19 February 2025",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
32776152,"19:52, 11 September 2024",Wikiphoto,False,addition,active,,74,(Updating Reader Video Section)
32775984,"18:28, 11 September 2024",Midnight Dreams,False,revert,active,,3,(RCP reverted edits by 152.22.84.26 (talk) to  revision #32583813 by WikiHow Projects)
32775971,"18:24, 11 September 2024",152.22.84.26,False,deletion,reverted,Midnight Dreams,-3,
32583813,"19:26, 17 June 2024",WikiHow Projects,False,addition,reverted,Midnight Dreams,94,
32446530,"00:14, 19 April 2024",MiscBot,False,deletion,active,,-62,(Celebrity Green boxes converted to use new format)
32078066,"17:28, 17 November 2023",Seymour Edits,False,addition,active,,431,(Updated green box.)
31947126,"11:06, 21 September 2023",WikiHow Projects,False,addition,reverted,Midnight Dreams,370,(Updated green box.)
31922915,"08:35, 11 September 2023",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
31677908,"01:55, 2 June 2023",Eric,False,revert,active,,10711,(Reverted edits by 139.130.42.6 (Talk); changed back to last version by Votebot)
31677907,"01:54, 2 June 2023",139.130.42.6,False,deletion,reverted,Eric,-3,
31677904,"01:51, 2 June 2023",139.130.42.6,False,addition,reverted,Eric,3,
31677903,"01:50, 2 June 2023",139.130.42.6,False,addition,reverted,Eric,4,
31677899,"01:48, 2 June 2023",139.130.42.6,False,major_deletion,reverted,Eric,-10715,(Replacing page with '😎')
31423395,"09:39, 9 March 2023",Votebot,False,adjustment,reverted,Eric,0,(reordering tips and warnings based on votes)
30403863,"20:03, 21 March 2022",Seymour Edits,False,addition,active,,159,(Added expert citations)
30349502,"09:53, 2 March 2022",Votebot,False,adjustment,reverted,Eric,0,(reordering tips and warnings based on votes)
30321052,"06:15, 21 February 2022",ICanGuessItLol,False,revert,active,,356,(Reverted edits by 2.50.191.145 (Talk); changed back to last version by ICanGuessItLol)
30321050,"06:15, 21 February 2022",2.50.191.145,False,deletion,reverted,ICanGuessItLol,-356,
30028207,"16:50, 1 November 2021",ICanGuessItLol,False,revert,reverted,ICanGuessItLol,4159,(RCP reverted edits by 198.99.190.207 (talk) to  revision #29290308 by RelatedWikihowsBot)
30027780,"15:48, 1 November 2021",198.99.190.207,False,addition,reverted,ICanGuessItLol,10,
30027776,"15:47, 1 November 2021",198.99.190.207,False,major_deletion,reverted,ICanGuessItLol,-4169,(YK)
29290308,"11:22, 4 March 2021",RelatedWikihowsBot,False,deletion,reverted,ICanGuessItLol,-34,(Automatic link maintenance: cleaning up links to pages that are not ready for readers (stubbed/de-indexed articles))
28749255,"09:32, 16 October 2020",MiscBot,False,sourcing,active,,-109,(Automatic link maintenance: cleaning up links to references that are broken)
28649061,"09:31, 23 September 2020",Votebot,False,adjustment,reverted,Eric,0,(reordering tips and warnings based on votes)
28158156,"03:04, 25 May 2020",Snowflakeiesta,False,revert,active,,20,(RCP reverted edits by 203.54.226.226 (talk) to  revision #27299586 by VY)
28158148,"02:56, 25 May 2020",203.54.226.226,False,deletion,reverted,Snowflakeiesta,-20,
27299586,"06:23, 1 November 2019",WikiHowUser20220204205835,False,revert,reverted,Snowflakeiesta,-3,(RCP reverted edits by 180.249.41.74 (talk) to  revision #27297435 by R2_d2000)
27299564,"06:03, 1 November 2019",180.249.41.74,False,addition,reverted,WikiHowUser20220204205835,3,
27297435,"15:30, 31 October 2019",R2_d2000,False,revert,reverted,WikiHowUser20220204205835,10696,(Reverted edits by 165.155.132.141 (Talk); changed back to last version by ICanGuessItLol)
27297429,"15:29, 31 October 2019",165.155.132.141,False,major_deletion,reverted,R2_d2000,-10696,(Replacing page with 'cookies')
27215633,"23:53, 14 October 2019",ICanGuessItLol,False,revert,reverted,ICanGuessItLol,4,(RCP reverted edits by 153.107.193.213 (talk) to  revision #26820833 by Votebot)
27215604,"23:42, 14 October 2019",153.107.193.213,False,deletion,reverted,ICanGuessItLol,-4,(most cookies are yuck)
26820833,"09:15, 21 July 2019",Votebot,False,adjustment,reverted,Eric,0,(reordering tips and warnings based on votes)
26734665,"05:55, 28 June 2019",Rock20000,False,addition,active,,28,(Not everyone uses Fahrenheit)
26703070,"09:19, 20 June 2019",Votebot,False,adjustment,reverted,Eric,0,(reordering tips and warnings based on votes)
26437160,"00:00, 19 April 2019",Anna,False,revert,active,,-22,(RCP reverted edits by 73.181.140.59 (talk) to  revision #26436906 by 73.181.140.59)
26437123,"23:54, 18 April 2019",73.181.140.59,False,addition,reverted,Anna,22,
26436906,"22:47, 18 April 2019",73.181.140.59,False,deletion,reverted,Anna,-6,
26306050,"03:40, 29 March 2019",MiscBot,False,sourcing,active,,-9,(Updating References section name to match new sitewide conventions)
26200423,"09:21, 19 March 2019",Votebot,False,adjustment,reverted,Eric,0,(reordering tips and warnings based on votes)
25599457,"10:17, 15 November 2018",Votebot,False,adjustment,reverted,Eric,0,(reordering tips and warnings based on votes)
25421823,"09:14, 15 October 2018",Votebot,False,adjustment,reverted,Eric,0,(reordering tips and warnings based on votes)
25286363,"15:43, 23 September 2018",Anna,False,revert,active,,-42,(Reverted edits by Crystal.Tan (Talk); changed back to last version by Votebot)
25284904,"07:44, 23 September 2018",Crystal.Tan,False,addition,reverted,Anna,42,"(I added the word ""1 cup =85g/250ml"")"
24899361,"09:32, 14 July 2018",Votebot,False,adjustment,reverted,Eric,0,(reordering tips and warnings based on votes)
24774280,"23:53, 18 June 2018",Seymour Edits,False,addition,active,,140,(Added the Summary template to this article)
24072383,"22:07, 20 February 2018",Anna,False,addition,active,,24,
24072377,"22:06, 20 February 2018",Anna,False,deletion,active,,-69,"(caster sugar isn't common in US and some other areas, so probably better to find a balance with these edits)"
24068791,"03:37, 20 February 2018",P Hills,False,addition,active,,35,(Quick edit while patrolling)
24068752,"03:17, 20 February 2018",Amateurbaker,False,revert,active,,178,(Undid edit #24068745 by Amateurbaker (Talk))
