Revision ID,Timestamp,User,Is Expert,Type,Status,Reverted By,Change Size,Summary
33181289,"19:11, 24 February 2025",MiscBot,False,addition,active,,19,(Adding Horizontal TOC magic word)
32394134,"14:54, 27 March 2024",WikiHow Projects,False,addition,active,,255,(Updated green box.)
32309831,"18:06, 22 February 2024",Thomas_Ch,False,revert,active,,300,(Expert Interview Section added.)
32250410,"03:33, 1 February 2024",Seymour Edits,False,addition,active,,200,(Added expert citations.)
27537798,"14:26, 30 December 2019",Wikivisual,False,addition,active,,446,(Saving new step-by-step photos)
27485120,"16:37, 13 December 2019",Seymour Edits,False,addition,active,,150,(Added the Summary template to this article)
27440424,"21:23, 3 December 2019",Sophia B,False,addition,active,,2,(corrected errors)
27440143,"19:41, 3 December 2019",Seymour Edits,False,major_addition,active,,1903,(Adding info on choosing valve and cutting PVC.)
27435888,"19:23, 2 December 2019",Seymour Edits,False,major_addition,active,,4326,(Updating and expanding info.)
26788884,"14:11, 12 July 2019",Seymour Edits,False,sourcing,active,,0,(Added sources for the wikihaus content team.)
26788881,"14:10, 12 July 2019",Seymour Edits,False,sourcing,active,,51,(Added sources for the wikihaus content team.)
26782562,"22:17, 10 July 2019",Seymour Edits,False,sourcing,active,,-73,(removed banned source)
26763936,"16:58, 5 July 2019",Seymour Edits,False,sourcing,active,,390,(Added sources for the wikihaus content team.)
26297978,"02:53, 29 March 2019",MiscBot,False,sourcing,active,,-11,(Updating References section name to match new sitewide conventions)
23983018,"13:51, 5 February 2018",Wikivisual,False,major_addition,active,,876,(Saving new step-by-step photos)
21908856,"06:12, 21 February 2017",Minecraft.34,False,deletion,active,,-54,(Edit via Quality Guardian: Removed video that didn't perfectly match the text.)
21908735,"06:04, 21 February 2017",Emily Middleton,False,addition,active,,56,(Adding video via video picker tool)
21291510,"22:24, 6 November 2016",Flickety,False,adjustment,active,,0,(Switch to appropriate category)
15559013,"03:51, 7 October 2014",Calebchiu0827,False,addition,active,,36,(categorization)
15556860,"20:41, 6 October 2014",Dealmema,False,major_addition,active,,5401,(Creating a new article via the Article Creator)
