Revision ID,Timestamp,User,Is Expert,Type,Status,Reverted By,Change Size,Summary
33447746,"04:41, 4 June 2025",Bhoimus,False,revert,active,,8531,(Reverted edits by 123.243.154.234 (Talk); changed back to last version by Seymour Edits)
33447739,"04:35, 4 June 2025",123.243.154.234,False,major_deletion,reverted,Bhoimus,-8531,(Replacing page with 'shut the hell up ralph')
33375069,"15:47, 5 May 2025",Seymour Edits,False,major_addition,reverted,Bhoimus,691,
32923791,"00:37, 12 November 2024",Alabaster,False,revert,active,,7857,(RCP reverted edits by 123.243.154.234 (talk) to  revision #32584173 by Eric)
32923775,"00:20, 12 November 2024",123.243.154.234,False,major_deletion,reverted,Bhoimus,-7857,(added hallo)
32584173,"02:17, 18 June 2024",Eric,False,revert,reverted,Alabaster,267,(Reverted edits by 123.243.154.234 (Talk); changed back to last version by Eric)
32584158,"02:10, 18 June 2024",123.243.154.234,False,deletion,reverted,Bhoimus,-267,
32534904,"00:09, 28 May 2024",Eric,False,revert,reverted,Alabaster,7824,(Reverted edits by 123.243.154.234 (Talk); changed back to last version by Eric)
32534884,"23:49, 27 May 2024",123.243.154.234,False,major_deletion,reverted,Bhoimus,-7824,"(Replacing page with 'oh, ralph I'm back hehehhehehehhehheha')"
32495958,"03:11, 10 May 2024",Eric,False,addition,reverted,Alabaster,72,
32495956,"03:10, 10 May 2024",Eric,False,revert,reverted,Alabaster,7772,(Reverted edits by Eastgangman (Talk); changed back to last version by Maseredit)
32495903,"03:00, 10 May 2024",Eastgangman,False,major_deletion,reverted,Eric,-7772,(Replacing page with 'no one cares ralph')
32495891,"02:52, 10 May 2024",Maseredit,False,deletion,reverted,Eric,-72,
32491320,"07:16, 8 May 2024",PuffelPizza,False,revert,active,,7825,(RCP reverted edits by 123.243.154.234 (talk) to  revision #32368688 by WikiHow Horizon)
32491123,"04:50, 8 May 2024",123.243.154.234,False,major_deletion,reverted,Bhoimus,-7894,(Replacing page with 'ralph no one cares about this so stop')
32491122,"04:49, 8 May 2024",123.243.154.234,False,addition,reverted,Bhoimus,13,
32491121,"04:48, 8 May 2024",123.243.154.234,False,addition,reverted,Bhoimus,84,
32491116,"04:47, 8 May 2024",123.243.154.234,False,deletion,reverted,Bhoimus,-28,
32368688,"10:08, 17 March 2024",WikiHow Horizon,False,addition,reverted,PuffelPizza,14,(Updated link/s)
31665303,"10:05, 28 May 2023",WikiHow Projects,False,deletion,active,,-143,(removing broken link)
29632879,"21:42, 6 June 2021",WikiHow Projects,False,deletion,active,,-182,(removing broken link)
28437589,"15:21, 31 July 2020",Wikivisual,False,adjustment,active,,0,(Saving new step-by-step photos)
28413179,"13:41, 24 July 2020",Wikivisual,False,addition,active,,401,(Saving new step-by-step photos)
27909743,"21:21, 27 March 2020",WikiHow Expert Review,False,addition,active,,146,(Incorporating expert feedback)
27867531,"19:06, 17 March 2020",WikiHow Expert Review,False,addition,active,,487,(Incorporating expert feedback)
26519475,"15:33, 7 May 2019",Seymour Edits,False,sourcing,reverted,Bhoimus,561,(Added sources for the wikihaus content team)
26349523,"08:05, 29 March 2019",MiscBot,False,sourcing,active,,-11,(Updating References section name to match new sitewide conventions)
25271735,"18:00, 20 September 2018",JuliaMMartins,False,addition,active,,138,(Added the Summary template to this article)
24815553,"23:26, 26 June 2018",WikiHow Expert Review,False,major_deletion,active,,-4015,(Incorporating expert feedback)
24742563,"18:14, 12 June 2018",WikiHow Expert Review,False,major_addition,active,,2034,(Incorporating expert feedback)
24595127,"18:08, 16 May 2018",WikiHow Expert Review,False,major_addition,active,,730,(Incorporating expert feedback)
24573975,"23:52, 14 May 2018",MiscBot,False,deletion,active,,-409,(Converting summary section to the new Summary template.)
24500348,"15:22, 4 May 2018",Seymour Edits,False,major_addition,reverted,Bhoimus,547,"(Adding ""Quick Summary"" for wikiHaus)"
22650900,"16:23, 19 June 2017",WikiHow Expert Review,False,addition,active,,366,(Incorporating expert feedback)
21291802,"23:43, 6 November 2016",Flickety,False,addition,active,,16,(Switch to appropriate category)
20250860,"12:58, 19 May 2016",Pandas941,False,revert,active,,-4,(Reverted edits by 112.198.242.189 (Talk); changed back to last version by Wikivisual)
20250696,"12:53, 19 May 2016",112.198.242.189,False,adjustment,reverted,Pandas941,0,(→‎Steps)
20250688,"12:50, 19 May 2016",112.198.242.189,False,addition,reverted,Pandas941,4,
17527732,"21:16, 4 June 2015",Wikivisual,False,major_addition,reverted,Pandas941,945,(Saving new step-by-step photos)
15155533,"05:54, 23 August 2014",CQinPDX,False,sourcing,active,,2349,"(Rewrote and added detailed instructions, rewrote intro, added sources)"
14297891,"15:25, 22 July 2014",Wikivisual,False,addition,reverted,Pandas941,72,(Enlarging and centering Steps photos)
14297890,"15:25, 22 July 2014",Wikivisual,False,addition,reverted,Pandas941,427,(Saving new step-by-step photos)
8339471,"17:27, 27 August 2012",Beautycare,False,addition,active,,42,(Edit via Image Picker: Added an image)
6686169,"04:38, 29 September 2011",EpcotMagic,False,addition,active,,44,(categorization)
5945762,"18:00, 30 April 2011",WRM,False,major_addition,active,,3303,(Creating new article)
