Revision ID,Timestamp,User,Is Expert,Type,Status,Reverted By,Change Size,Summary
32715224,"16:48, 12 August 2024",Hopedemi,False,revert,active,,306,(Expert Interview Section added.)
32708664,"08:49, 9 August 2024",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
32685197,"03:18, 30 July 2024",Seymour Edits,False,addition,active,,147,(Added expert citations.)
29513611,"09:51, 6 May 2021",RelatedWikihowsBot,False,deletion,active,,-73,(Automatic link maintenance: cleaning up links to pages that are not ready for readers (stubbed/de-indexed articles))
26949888,"09:41, 15 August 2019",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
26916003,"07:12, 8 August 2019",RelatedWikihowsBot,False,deletion,active,,-48,(Automatic link maintenance: cleaning up links to pages that are not ready for readers (stubbed/de-indexed articles))
26729733,"20:58, 26 June 2019",Neutron_Star,False,addition,active,,51,(categorization)
26729696,"20:49, 26 June 2019",CategoryGuardian,False,deletion,active,,-26,"(Removing category that seems to be a poor fit, based on votes from the Category Guardian)"
26548268,"09:29, 14 May 2019",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
23998545,"08:37, 8 February 2018",RelatedWikihowsBot,False,deletion,active,,-28,(Automatic link maintenance: cleaning up links to pages that are not ready for readers (stubbed/de-indexed articles))
23995541,"18:39, 7 February 2018",WikiHow Intern,False,deletion,active,,-14,(Change to appropriate sub-category)
22693859,"18:28, 26 June 2017",RelatedWikihowsBot,False,deletion,active,,-96,(Automatic link maintenance: cleaning up links to pages that are not ready for readers (stubbed/de-indexed articles))
22091511,"08:47, 22 March 2017",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
20980611,"08:41, 18 September 2016",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
20800689,"08:57, 18 August 2016",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
20609879,"08:33, 18 July 2016",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
19429005,"10:00, 14 January 2016",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
19343079,"01:26, 9 January 2016",RelatedWikihowsBot,False,deletion,active,,-334,(Removing redundant wikitext from Related wikiHows section)
18851579,"09:42, 13 November 2015",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
18637663,"08:40, 13 October 2015",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
18078883,"01:26, 29 July 2015",MiscBot,False,deletion,active,,-84,(Standardizing some image attributes that have now been built into images automatically; removing hidden intro images)
17316878,"13:15, 11 May 2015",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
16316573,"15:22, 7 January 2015",Votebot,False,adjustment,active,,0,(reordering tips and warnings based on votes)
